Name,activation,optimizer,is_sparse,is_norm,is_gray,loss,accuracy,dropout,l1,l2,loss_validation,accuracy_validation
selu;selu;selu;selu_adam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_dropout02_gray_l101,selu;selu;selu;selu,adam,True,False,True,2.3050384521484375,0.1653749942779541,0.2,True,False,2.2814741134643555,0.1678999960422516
selu;selu;selu;selu_adam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_dropout04_gray,selu;selu;selu;selu,adam,True,False,True,2.3058745861053467,0.09775000065565109,0.4,False,False,2.303244113922119,0.10220000147819519
selu;selu;selu;selu_adam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,selu;selu;selu;selu,adam,True,False,True,1.7098052501678467,0.383899986743927,0.0,False,False,1.8967149257659912,0.3411000072956085
selu;selu;selu;selu_adam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,selu;selu;selu;selu,adam,True,True,True,1.1132919788360596,0.6097249984741211,0.0,False,False,1.8120267391204834,0.42089998722076416
selu;selu;selu;selu_adam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_L101_gray,selu;selu;selu;selu,adam,True,False,True,2.2188916206359863,0.23132500052452087,0.0,False,False,2.228776454925537,0.23170000314712524
selu;selu;selu;selu_adam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_l1l2_gray,selu;selu;selu;selu,adam,True,False,True,2.197821617126465,0.2626250088214874,0.0,True,True,2.207651376724243,0.25780001282691956
selu;selu;selu;selu_adam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_l2_gray,selu;selu;selu;selu,adam,True,False,True,1.836879014968872,0.4030500054359436,0.0,False,True,1.8920549154281616,0.3785000145435333
selu;selu;selu;selu_adam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_l2_gray_dropout04,selu;selu;selu;selu,adam,True,False,True,2.3027682304382324,0.10102500021457672,0.4,False,True,2.302828311920166,0.09520000219345093
selu;selu;selu;selu_adam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,selu;selu;selu;selu,adam,True,True,False,0.7993730306625366,0.7176499962806702,0.0,False,False,1.7144689559936523,0.4975000023841858
selu;selu;selu;selu_ftrl_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64,selu;selu;selu;selu,ftrl,True,False,False,1.7408709526062012,0.3867749869823456,0.0,False,False,1.7811505794525146,0.3815000057220459
selu;selu;selu;selu_ftrl_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,selu;selu;selu;selu,ftrl,True,False,True,1.922860026359558,0.3098750114440918,0.0,False,False,1.9560480117797852,0.290800005197525
selu;selu;selu;selu_ftrl_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,selu;selu;selu;selu,ftrl,True,True,True,2.3025708198547363,0.10119999945163727,0.0,False,False,2.3026843070983887,0.09520000219345093
selu;selu;selu;selu_ftrl_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,selu;selu;selu;selu,ftrl,True,True,False,2.3025708198547363,0.10119999945163727,0.0,False,False,2.3026843070983887,0.09520000219345093
selu;selu;selu;selu_nadam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64,selu;selu;selu;selu,nadam,True,False,False,2.2958664894104004,0.10275000333786011,0.0,False,False,2.311908721923828,0.09600000083446503
selu;selu;selu;selu_nadam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,selu;selu;selu;selu,nadam,True,False,True,1.6204919815063477,0.4252749979496002,0.0,False,False,1.9019895792007446,0.353300005197525
selu;selu;selu;selu_nadam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,selu;selu;selu;selu,nadam,True,True,True,1.1911447048187256,0.5842750072479248,0.0,False,False,1.7390649318695068,0.4287000000476837
selu;selu;selu;selu_nadam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,selu;selu;selu;selu,nadam,True,True,False,0.9054805040359497,0.6804500222206116,0.0,False,False,1.621974229812622,0.4964999854564667
selu;selu;selu;selu_rmsprop_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64,selu;selu;selu;selu,rmsprop,True,False,False,2.3039302825927734,0.09827499836683273,0.0,False,False,2.3038229942321777,0.09969999641180038
selu;selu;selu;selu_rmsprop_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,selu;selu;selu;selu,rmsprop,True,False,True,1.5703473091125488,0.4436500072479248,0.0,False,False,1.9869439601898193,0.35580000281333923
selu;selu;selu;selu_rmsprop_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,selu;selu;selu;selu,rmsprop,True,True,True,1.3028010129928589,0.5377249717712402,0.0,False,False,1.7399747371673584,0.41339999437332153
selu;selu;selu;selu_rmsprop_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,selu;selu;selu;selu,rmsprop,True,True,False,1.0574960708618164,0.6237249970436096,0.0,False,False,1.6215155124664307,0.47189998626708984
selu;selu;selu;selu_sgd_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,selu;selu;selu;selu,sgd,True,False,True,2.2957491874694824,0.10137499868869781,0.0,False,False,2.31119704246521,0.09629999846220016
selu;selu;selu;selu_sgd_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,selu;selu;selu;selu,sgd,True,True,True,1.9885138273239136,0.2992500066757202,0.0,False,False,1.995941162109375,0.29820001125335693
selu;selu;selu;selu_sgd_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,selu;selu;selu;selu,sgd,True,True,False,1.7029929161071777,0.404325008392334,0.0,False,False,1.7435781955718994,0.39079999923706055
sigmoid;sigmoid;sigmoid;sigmoid_adadelta_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64,sigmoid;sigmoid;sigmoid;sigmoid,adadelta,True,False,False,2.3087375164031982,0.10117500275373459,0.0,False,False,2.3077802658081055,0.10109999775886536
sigmoid;sigmoid;sigmoid;sigmoid_adadelta_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,sigmoid;sigmoid;sigmoid;sigmoid,adadelta,True,False,True,2.3067104816436768,0.10050000250339508,0.0,False,False,2.3072118759155273,0.09799999743700027
sigmoid;sigmoid;sigmoid;sigmoid_adadelta_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,sigmoid;sigmoid;sigmoid;sigmoid,adadelta,True,True,True,2.309396982192993,0.09960000216960907,0.0,False,False,2.308581590652466,0.10159999877214432
sigmoid;sigmoid;sigmoid;sigmoid_adadelta_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,sigmoid;sigmoid;sigmoid;sigmoid,adadelta,True,True,False,2.3425660133361816,0.09992499649524689,0.0,False,False,2.339812755584717,0.10029999911785126
sigmoid;sigmoid;sigmoid;sigmoid_adagrad_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64,sigmoid;sigmoid;sigmoid;sigmoid,adagrad,True,False,False,2.300203561782837,0.1344749927520752,0.0,False,False,2.3004932403564453,0.13269999623298645
sigmoid;sigmoid;sigmoid;sigmoid_adagrad_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,sigmoid;sigmoid;sigmoid;sigmoid,adagrad,True,False,True,2.301602363586426,0.11384999752044678,0.0,False,False,2.301870822906494,0.10329999774694443
sigmoid;sigmoid;sigmoid;sigmoid_adagrad_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,sigmoid;sigmoid;sigmoid;sigmoid,adagrad,True,True,True,2.302401065826416,0.10159999877214432,0.0,False,False,2.30256986618042,0.09539999812841415
sigmoid;sigmoid;sigmoid;sigmoid_adagrad_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,sigmoid;sigmoid;sigmoid;sigmoid,adagrad,True,True,False,2.302220106124878,0.10119999945163727,0.0,False,False,2.3023874759674072,0.09520000219345093
sigmoid;sigmoid;sigmoid;sigmoid_adamax_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64,sigmoid;sigmoid;sigmoid;sigmoid,adamax,True,False,False,1.8889644145965576,0.2944749891757965,0.0,False,False,1.9297406673431396,0.27959999442100525
sigmoid;sigmoid;sigmoid;sigmoid_adamax_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,sigmoid;sigmoid;sigmoid;sigmoid,adamax,True,False,True,1.8138600587844849,0.33684998750686646,0.0,False,False,1.952502965927124,0.2969000041484833
sigmoid;sigmoid;sigmoid;sigmoid_adamax_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,sigmoid;sigmoid;sigmoid;sigmoid,adamax,True,True,True,1.6337581872940063,0.4068000018596649,0.0,False,False,1.7495622634887695,0.37400001287460327
sigmoid;sigmoid;sigmoid;sigmoid_adamax_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,sigmoid;sigmoid;sigmoid;sigmoid,adamax,True,True,False,1.315385341644287,0.5127750039100647,0.0,False,False,1.621787428855896,0.4300999939441681
sigmoid;sigmoid;sigmoid;sigmoid_adam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64,sigmoid;sigmoid;sigmoid;sigmoid,adam,True,False,False,2.078994035720825,0.1770000010728836,0.0,False,False,2.0946240425109863,0.1754000037908554
sigmoid;sigmoid;sigmoid;sigmoid_adam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,sigmoid;sigmoid;sigmoid;sigmoid,adam,True,False,True,2.058100938796997,0.2461249977350235,0.0,False,False,2.0921988487243652,0.23579999804496765
sigmoid;sigmoid;sigmoid;sigmoid_adam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,sigmoid;sigmoid;sigmoid;sigmoid,adam,True,True,True,1.440981388092041,0.48022499680519104,0.0,False,False,1.7083766460418701,0.4032999873161316
sigmoid;sigmoid;sigmoid;sigmoid_adam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,sigmoid;sigmoid;sigmoid;sigmoid,adam,True,True,False,1.103464126586914,0.583299994468689,0.0,False,False,1.749330759048462,0.42879998683929443
sigmoid;sigmoid;sigmoid;sigmoid_ftrl_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64,sigmoid;sigmoid;sigmoid;sigmoid,ftrl,True,False,False,2.30257248878479,0.10119999945163727,0.0,False,False,2.3027255535125732,0.09520000219345093
sigmoid;sigmoid;sigmoid;sigmoid_ftrl_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,sigmoid;sigmoid;sigmoid;sigmoid,ftrl,True,False,True,2.302572011947632,0.10119999945163727,0.0,False,False,2.302725315093994,0.09520000219345093
sigmoid;sigmoid;sigmoid;sigmoid_ftrl_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,sigmoid;sigmoid;sigmoid;sigmoid,ftrl,True,True,True,2.3025734424591064,0.10119999945163727,0.0,False,False,2.3027255535125732,0.09520000219345093
sigmoid;sigmoid;sigmoid;sigmoid_ftrl_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,sigmoid;sigmoid;sigmoid;sigmoid,ftrl,True,True,False,2.302572250366211,0.10119999945163727,0.0,False,False,2.3027255535125732,0.09520000219345093
sigmoid;sigmoid;sigmoid;sigmoid_nadam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64,sigmoid;sigmoid;sigmoid;sigmoid,nadam,True,False,False,2.0308282375335693,0.2113499939441681,0.0,False,False,2.038637638092041,0.21369999647140503
sigmoid;sigmoid;sigmoid;sigmoid_nadam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,sigmoid;sigmoid;sigmoid;sigmoid,nadam,True,False,True,2.0013082027435303,0.2768250107765198,0.0,False,False,2.034461259841919,0.26350000500679016
sigmoid;sigmoid;sigmoid;sigmoid_nadam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,sigmoid;sigmoid;sigmoid;sigmoid,nadam,True,True,True,1.5718282461166382,0.43787500262260437,0.0,False,False,1.703185796737671,0.39480000734329224
sigmoid;sigmoid;sigmoid;sigmoid_nadam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,sigmoid;sigmoid;sigmoid;sigmoid,nadam,True,True,False,1.2602739334106445,0.5411499738693237,0.0,False,False,1.593346357345581,0.4406999945640564
sigmoid;sigmoid;sigmoid;sigmoid_rmsprop_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64,sigmoid;sigmoid;sigmoid;sigmoid,rmsprop,True,False,False,2.041611909866333,0.21355000138282776,0.0,False,False,2.047858476638794,0.20739999413490295
sigmoid;sigmoid;sigmoid;sigmoid_rmsprop_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,sigmoid;sigmoid;sigmoid;sigmoid,rmsprop,True,False,True,1.9977205991744995,0.2666749954223633,0.0,False,False,2.0333073139190674,0.25529998540878296
sigmoid;sigmoid;sigmoid;sigmoid_rmsprop_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,sigmoid;sigmoid;sigmoid;sigmoid,rmsprop,True,True,True,1.7343246936798096,0.3678250014781952,0.0,False,False,1.837458848953247,0.3328999876976013
sigmoid;sigmoid;sigmoid;sigmoid_rmsprop_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,sigmoid;sigmoid;sigmoid;sigmoid,rmsprop,True,True,False,1.4746516942977905,0.46697500348091125,0.0,False,False,1.6001243591308594,0.4244999885559082
sigmoid;sigmoid;sigmoid;sigmoid_sgd_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64,sigmoid;sigmoid;sigmoid;sigmoid,sgd,True,False,False,2.3007140159606934,0.14247499406337738,0.0,False,False,2.3008837699890137,0.13729999959468842
sigmoid;sigmoid;sigmoid;sigmoid_sgd_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,sigmoid;sigmoid;sigmoid;sigmoid,sgd,True,False,True,2.3017404079437256,0.1117750033736229,0.0,False,False,2.30197811126709,0.10610000044107437
sigmoid;sigmoid;sigmoid;sigmoid_sgd_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,sigmoid;sigmoid;sigmoid;sigmoid,sgd,True,True,True,2.302615165710449,0.10137499868869781,0.0,False,False,2.302762269973755,0.09560000151395798
sigmoid;sigmoid;sigmoid;sigmoid_sgd_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,sigmoid;sigmoid;sigmoid;sigmoid,sgd,True,True,False,2.3025224208831787,0.10119999945163727,0.0,False,False,2.3026604652404785,0.09520000219345093
softmax;softmax;softmax;softmax_adadelta_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64,softmax;softmax;softmax;softmax,adadelta,True,False,False,2.3026390075683594,0.10057500004768372,0.0,False,False,2.302764415740967,0.09769999980926514
softmax;softmax;softmax;softmax_adadelta_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,softmax;softmax;softmax;softmax,adadelta,True,False,True,2.302652359008789,0.09965000301599503,0.0,False,False,2.302659034729004,0.10140000283718109
softmax;softmax;softmax;softmax_adadelta_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,softmax;softmax;softmax;softmax,adadelta,True,True,True,2.302676200866699,0.10057500004768372,0.0,False,False,2.3026890754699707,0.09769999980926514
softmax;softmax;softmax;softmax_adadelta_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,softmax;softmax;softmax;softmax,adadelta,True,True,False,2.302823781967163,0.09960000216960907,0.0,False,False,2.3029510974884033,0.10159999877214432
softmax;softmax;softmax;softmax_adagrad_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64,softmax;softmax;softmax;softmax,adagrad,True,False,False,2.3025832176208496,0.10050000250339508,0.0,False,False,2.302727699279785,0.09799999743700027
softmax;softmax;softmax;softmax_adagrad_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,softmax;softmax;softmax;softmax,adagrad,True,False,True,2.3025739192962646,0.10119999945163727,0.0,False,False,2.3027000427246094,0.09520000219345093
softmax;softmax;softmax;softmax_adagrad_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,softmax;softmax;softmax;softmax,adagrad,True,True,True,2.3025763034820557,0.10119999945163727,0.0,False,False,2.302680015563965,0.09520000219345093
softmax;softmax;softmax;softmax_adagrad_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,softmax;softmax;softmax;softmax,adagrad,True,True,False,2.3025851249694824,0.10119999945163727,0.0,False,False,2.3027002811431885,0.09520000219345093
softmax;softmax;softmax;softmax_adamax_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64,softmax;softmax;softmax;softmax,adamax,True,False,False,2.09843111038208,0.17659999430179596,0.0,False,False,2.1098990440368652,0.17389999330043793
softmax;softmax;softmax;softmax_adamax_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,softmax;softmax;softmax;softmax,adamax,True,False,True,2.1661581993103027,0.17925000190734863,0.0,False,False,2.173495054244995,0.17910000681877136
softmax;softmax;softmax;softmax_adamax_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,softmax;softmax;softmax;softmax,adamax,True,True,True,2.0515854358673096,0.19192500412464142,0.0,False,False,2.0905261039733887,0.18469999730587006
softmax;softmax;softmax;softmax_adamax_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,softmax;softmax;softmax;softmax,adamax,True,True,False,1.9414891004562378,0.22707499563694,0.0,False,False,1.985980749130249,0.2214999943971634
softmax;softmax;softmax;softmax_adam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64,softmax;softmax;softmax;softmax,adam,True,False,False,2.1531734466552734,0.17307500541210175,0.0,False,False,2.211635112762451,0.16539999842643738
softmax;softmax;softmax;softmax_adam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,softmax;softmax;softmax;softmax,adam,True,False,True,2.195499897003174,0.16140000522136688,0.0,False,False,2.196950912475586,0.16040000319480896
softmax;softmax;softmax;softmax_adam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,softmax;softmax;softmax;softmax,adam,True,True,True,1.9262608289718628,0.23855000734329224,0.0,False,False,2.0489392280578613,0.21529999375343323
softmax;softmax;softmax;softmax_adam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,softmax;softmax;softmax;softmax,adam,True,True,False,1.8395007848739624,0.2771250009536743,0.0,False,False,1.946983814239502,0.25850000977516174
softmax;softmax;softmax;softmax_ftrl_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64,softmax;softmax;softmax;softmax,ftrl,True,False,False,2.3025708198547363,0.10119999945163727,0.0,False,False,2.302685260772705,0.09520000219345093
softmax;softmax;softmax;softmax_ftrl_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,softmax;softmax;softmax;softmax,ftrl,True,False,True,2.3025708198547363,0.10119999945163727,0.0,False,False,2.302685499191284,0.09520000219345093
softmax;softmax;softmax;softmax_ftrl_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,softmax;softmax;softmax;softmax,ftrl,True,True,True,2.3025708198547363,0.10119999945163727,0.0,False,False,2.302685499191284,0.09520000219345093
softmax;softmax;softmax;softmax_ftrl_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,softmax;softmax;softmax;softmax,ftrl,True,True,False,2.3025708198547363,0.10119999945163727,0.0,False,False,2.302685499191284,0.09520000219345093
softmax;softmax;softmax;softmax_nadam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64,softmax;softmax;softmax;softmax,nadam,True,False,False,2.148969888687134,0.17194999754428864,0.0,False,False,2.1760072708129883,0.16660000383853912
softmax;softmax;softmax;softmax_nadam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,softmax;softmax;softmax;softmax,nadam,True,False,True,2.2047698497772217,0.16042500734329224,0.0,False,False,2.2033514976501465,0.16030000150203705
softmax;softmax;softmax;softmax_nadam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,softmax;softmax;softmax;softmax,nadam,True,True,True,2.01340389251709,0.2069000005722046,0.0,False,False,2.0754542350769043,0.1995999962091446
softmax;softmax;softmax;softmax_nadam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,softmax;softmax;softmax;softmax,nadam,True,True,False,1.9420064687728882,0.22210000455379486,0.0,False,False,2.0073468685150146,0.20430000126361847
softmax;softmax;softmax;softmax_rmsprop_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64,softmax;softmax;softmax;softmax,rmsprop,True,False,False,2.125009298324585,0.17135000228881836,0.0,False,False,2.123392105102539,0.17000000178813934
softmax;softmax;softmax;softmax_rmsprop_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,softmax;softmax;softmax;softmax,rmsprop,True,False,True,2.1848483085632324,0.16087499260902405,0.0,False,False,2.1916775703430176,0.16200000047683716
softmax;softmax;softmax;softmax_rmsprop_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,softmax;softmax;softmax;softmax,rmsprop,True,True,True,2.052760362625122,0.194924995303154,0.0,False,False,2.090941905975342,0.19220000505447388
softmax;softmax;softmax;softmax_rmsprop_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,softmax;softmax;softmax;softmax,rmsprop,True,True,False,1.9677433967590332,0.2172749936580658,0.0,False,False,2.0160529613494873,0.2206999957561493
softmax;softmax;softmax;softmax_sgd_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64,softmax;softmax;softmax;softmax,sgd,True,False,False,2.302691698074341,0.09965000301599503,0.0,False,False,2.3026323318481445,0.10140000283718109
softmax;softmax;softmax;softmax_sgd_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,softmax;softmax;softmax;softmax,sgd,True,False,True,2.3025989532470703,0.10119999945163727,0.0,False,False,2.3028244972229004,0.09520000219345093
softmax;softmax;softmax;softmax_sgd_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,softmax;softmax;softmax;softmax,sgd,True,True,True,2.302717924118042,0.10050000250339508,0.0,False,False,2.302753448486328,0.09799999743700027
softmax;softmax;softmax;softmax_sgd_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,softmax;softmax;softmax;softmax,sgd,True,True,False,2.30263614654541,0.09992499649524689,0.0,False,False,2.3026652336120605,0.10029999911785126
softplus;softplus;softplus;softplus_adadelta_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64,softplus;softplus;softplus;softplus,adadelta,True,False,False,2.2129626274108887,0.24062499403953552,0.0,False,False,2.2752134799957275,0.22540000081062317
softplus;softplus;softplus;softplus_adadelta_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,softplus;softplus;softplus;softplus,adadelta,True,False,True,3.003413200378418,0.149399995803833,0.0,False,False,2.996093273162842,0.15000000596046448
softplus;softplus;softplus;softplus_adadelta_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,softplus;softplus;softplus;softplus,adadelta,True,True,True,2.277211904525757,0.1652749925851822,0.0,False,False,2.277789354324341,0.1655000001192093
softplus;softplus;softplus;softplus_adadelta_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,softplus;softplus;softplus;softplus,adadelta,True,True,False,2.188239097595215,0.2090499997138977,0.0,False,False,2.194094657897949,0.20960000157356262
softplus;softplus;softplus;softplus_adagrad_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64,softplus;softplus;softplus;softplus,adagrad,True,False,False,1.9315229654312134,0.29932498931884766,0.0,False,False,1.988774061203003,0.29319998621940613
softplus;softplus;softplus;softplus_adagrad_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,softplus;softplus;softplus;softplus,adagrad,True,False,True,2.093012809753418,0.23952500522136688,0.0,False,False,2.1135356426239014,0.23070000112056732
softplus;softplus;softplus;softplus_adagrad_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,softplus;softplus;softplus;softplus,adagrad,True,True,True,2.1539549827575684,0.2157749980688095,0.0,False,False,2.1553049087524414,0.21570000052452087
softplus;softplus;softplus;softplus_adagrad_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,softplus;softplus;softplus;softplus,adagrad,True,True,False,1.8422521352767944,0.3542749881744385,0.0,False,False,1.859222412109375,0.3447999954223633
softplus;softplus;softplus;softplus_adamax_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64,softplus;softplus;softplus;softplus,adamax,True,False,False,1.5643030405044556,0.4535999894142151,0.0,False,False,1.7292966842651367,0.40310001373291016
softplus;softplus;softplus;softplus_adamax_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,softplus;softplus;softplus;softplus,adamax,True,False,True,1.7380999326705933,0.37997499108314514,0.0,False,False,1.8966255187988281,0.34769999980926514
softplus;softplus;softplus;softplus_adamax_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,softplus;softplus;softplus;softplus,adamax,True,True,True,1.5568400621414185,0.45362499356269836,0.0,False,False,1.6975080966949463,0.4050000011920929
softplus;softplus;softplus;softplus_adamax_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,softplus;softplus;softplus;softplus,adamax,True,True,False,1.167348861694336,0.5906000137329102,0.0,False,False,1.4781084060668945,0.49779999256134033
softplus;softplus;softplus;softplus_adam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64,softplus;softplus;softplus;softplus,adam,True,False,False,2.078260898590088,0.17395000159740448,0.0,False,False,2.0835957527160645,0.15950000286102295
softplus;softplus;softplus;softplus_adam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,softplus;softplus;softplus;softplus,adam,True,False,True,1.630833387374878,0.4206250011920929,0.0,False,False,1.8796660900115967,0.35350000858306885
softplus;softplus;softplus;softplus_adam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,softplus;softplus;softplus;softplus,adam,True,True,True,1.3376476764678955,0.5295000076293945,0.0,False,False,1.6660330295562744,0.42480000853538513
softplus;softplus;softplus;softplus_adam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,softplus;softplus;softplus;softplus,adam,True,True,False,0.886080265045166,0.6819000244140625,0.0,False,False,1.7048273086547852,0.5045999884605408
softplus;softplus;softplus;softplus_ftrl_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64,softplus;softplus;softplus;softplus,ftrl,True,False,False,1.6321792602539062,0.42842501401901245,0.0,False,False,1.6878973245620728,0.41370001435279846
softplus;softplus;softplus;softplus_ftrl_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray,softplus;softplus;softplus;softplus,ftrl,True,False,True,1.9605814218521118,0.2981500029563904,0.0,False,False,1.977418065071106,0.29280000925064087
softplus;softplus;softplus;softplus_ftrl_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_gray_norm,softplus;softplus;softplus;softplus,ftrl,True,True,True,2.302574872970581,0.10119999945163727,0.0,False,False,2.302725315093994,0.09520000219345093
softplus;softplus;softplus;softplus_ftrl_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64_norm,softplus;softplus;softplus;softplus,ftrl,True,True,False,2.302577018737793,0.10119999945163727,0.0,False,False,2.302725315093994,0.09520000219345093
softplus;softplus;softplus;softplus_nadam_0.001_sparse_categorical_crossentropy_5000_600_64;64;64;64,softplus;softplus;softplus;softplus,nadam,True,False,False,2.025578022003174,0.2037000060081482,0.0,False,False,2.0448083877563477,0.20649999380111694
