linear,adam,categorical_crossentropy,500,5000,0.0001,False,False
,9.911821365356445,9.911821365356445,0.10864999890327454,0.10864999890327454softsign,adagrad,categorical_crossentropy,500,5000,0.0001,False,False
,2.2463736534118652,2.2463736534118652,0.15907500684261322,0.15907500684261322softsign,ftrl,categorical_crossentropy,500,5000,0.0001,False,True
,2.302583932876587,2.302583932876587,0.10119999945163727,0.10119999945163727softmax,adamax,categorical_crossentropy,500,1000,0.0001,False,False
,2.311652183532715,2.311652183532715,0.10050000250339508,0.10050000250339508relu,adadelta,categorical_crossentropy,500,1000,0.0001,True,True
,2.310755729675293,2.310755729675293,0.10067500174045563,0.10067500174045563selu,ftrl,categorical_crossentropy,500,5000,0.0001,False,False
,2.3669843673706055,2.3669843673706055,0.09992499649524689,0.09992499649524689softmax,nadam,categorical_crossentropy,500,1000,0.0001,True,True
,2.303096294403076,2.303096294403076,0.09965000301599503,0.09965000301599503sigmoid,adagrad,categorical_crossentropy,500,5000,0.0001,False,True
,2.2921226024627686,2.2921226024627686,0.10032500326633453,0.10032500326633453elu,nadam,categorical_crossentropy,500,5000,0.0001,False,False
,2.343048095703125,2.343048095703125,0.09960000216960907,0.09960000216960907hard_sigmoid,adam,categorical_crossentropy,500,5000,0.0001,False,False
,2.3306987285614014,2.3306987285614014,0.09937500208616257,0.09937500208616257selu,nadam,categorical_crossentropy,500,5000,0.0001,True,False
,2.4895646572113037,2.4895646572113037,0.10052499920129776,0.10052499920129776linear,adadelta,categorical_crossentropy,500,1000,0.0001,True,True
,2.3022124767303467,2.3022124767303467,0.12380000203847885,0.12380000203847885tanh,ftrl,categorical_crossentropy,500,5000,0.0001,True,False
,2.3025848865509033,2.3025848865509033,0.10050000250339508,0.10050000250339508softmax,adadelta,categorical_crossentropy,500,5000,0.0001,True,True
,2.3422534465789795,2.3422534465789795,0.09992499649524689,0.09992499649524689softsign,rmsprop,categorical_crossentropy,500,1000,0.0001,False,False
,2.1256489753723145,2.1256489753723145,0.17447499930858612,0.17447499930858612elu,adam,categorical_crossentropy,500,5000,0.0001,True,False
,2.375917434692383,2.375917434692383,0.10007499903440475,0.10007499903440475tanh,adagrad,categorical_crossentropy,500,1000,0.0001,False,False
,2.3698668479919434,2.3698668479919434,0.09960000216960907,0.09960000216960907relu,ftrl,categorical_crossentropy,500,1000,0.0001,True,True
,2.3025829792022705,2.3025829792022705,0.10119999945163727,0.10119999945163727relu,adam,categorical_crossentropy,500,1000,0.0001,True,True
,2.302616596221924,2.302616596221924,0.10119999945163727,0.10119999945163727tanh,nadam,categorical_crossentropy,500,1000,0.0001,False,True
,2.081080198287964,2.081080198287964,0.18095000088214874,0.18095000088214874softmax,adam,categorical_crossentropy,500,5000,0.0001,True,False
,2.3416919708251953,2.3416919708251953,0.09965000301599503,0.09965000301599503softmax,ftrl,categorical_crossentropy,500,1000,0.0001,True,False
,2.3026046752929688,2.3026046752929688,0.09937500208616257,0.09937500208616257softmax,rmsprop,categorical_crossentropy,500,5000,0.0001,True,False
,2.3452742099761963,2.3452742099761963,0.10119999945163727,0.10119999945163727elu,adagrad,categorical_crossentropy,500,5000,0.0001,True,False
,2.387143611907959,2.387143611907959,0.10034999996423721,0.10034999996423721softmax,sgd,categorical_crossentropy,500,1000,0.0001,False,False
,2.3285746574401855,2.3285746574401855,0.09960000216960907,0.09960000216960907selu,adagrad,categorical_crossentropy,500,1000,0.0001,False,True
,2.2377662658691406,2.2377662658691406,0.15297499299049377,0.15297499299049377linear,rmsprop,categorical_crossentropy,500,1000,0.0001,False,False
,51.98533248901367,51.98533248901367,0.10464999824762344,0.10464999824762344selu,rmsprop,categorical_crossentropy,500,5000,0.0001,True,True
,2.254317283630371,2.254317283630371,0.14602500200271606,0.14602500200271606softsign,adadelta,categorical_crossentropy,500,1000,0.0001,False,False
,2.3730313777923584,2.3730313777923584,0.09937500208616257,0.09937500208616257softplus,ftrl,categorical_crossentropy,500,1000,0.0001,False,True
,2.3025784492492676,2.3025784492492676,0.09960000216960907,0.09960000216960907sigmoid,rmsprop,categorical_crossentropy,500,5000,0.0001,True,True
,2.2895257472991943,2.2895257472991943,0.11322499811649323,0.11322499811649323softplus,sgd,categorical_crossentropy,500,5000,0.0001,True,True
,2.3024818897247314,2.3024818897247314,0.10057500004768372,0.10057500004768372softmax,adagrad,categorical_crossentropy,500,5000,0.0001,False,False
,2.359116315841675,2.359116315841675,0.10050000250339508,0.10050000250339508hard_sigmoid,nadam,categorical_crossentropy,500,1000,0.0001,True,False
,2.211378335952759,2.211378335952759,0.15177500247955322,0.15177500247955322sigmoid,adamax,categorical_crossentropy,500,5000,0.0001,True,True
,2.3007428646087646,2.3007428646087646,0.09792499989271164,0.09792499989271164softplus,adam,categorical_crossentropy,500,5000,0.0001,False,False
,2.302582263946533,2.302582263946533,0.10119999945163727,0.10119999945163727selu,adagrad,categorical_crossentropy,500,5000,0.0001,True,True
,2.2936694622039795,2.2936694622039795,0.11502499878406525,0.11502499878406525relu,adadelta,categorical_crossentropy,500,5000,0.0001,False,True
,2.302733898162842,2.302733898162842,0.09510000050067902,0.09510000050067902softplus,sgd,categorical_crossentropy,500,1000,0.0001,False,True
,2.1617038249969482,2.1617038249969482,0.15972499549388885,0.15972499549388885tanh,rmsprop,categorical_crossentropy,500,5000,0.0001,False,False
,2.3926005363464355,2.3926005363464355,0.09960000216960907,0.09960000216960907sigmoid,rmsprop,categorical_crossentropy,500,1000,0.0001,False,True
