Name,activation,optimizer,is_sparse,is_norm,is_gray,loss,accuracy,dropout,loss_validation,accuracy_validation
elu;elu;elu;elu_adam_avg_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,elu;elu;elu;elu,adam,False,True,False,0.002162547316402197,1.0,False,3.2267038822174072,0.6586999893188477
elu;elu;elu;elu_adam_max_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86,elu;elu;elu;elu,adam,False,False,False,0.0631682425737381,0.9769499897956848,False,2.6104347705841064,0.6621999740600586
elu;elu;elu;elu_adam_max_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,elu;elu;elu;elu,adam,False,True,False,0.5761778950691223,0.8000749945640564,False,0.931340217590332,0.696399986743927
elu;elu;elu;elu_adam_max_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86,elu;elu;elu;elu,adam,False,False,False,0.10815577954053879,0.9638749957084656,False,2.625349521636963,0.6758999824523926
elu;elu;elu;elu_adam_max_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,elu;elu;elu;elu,adam,False,True,False,0.21904943883419037,0.9297000169754028,False,1.139652132987976,0.7080000042915344
elu;elu;elu;elu_ftrl_avg_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,elu;elu;elu;elu,ftrl,False,True,False,2.302583932876587,0.10119999945163727,False,2.302600622177124,0.09520000219345093
elu;elu;elu;elu_ftrl_avg_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86,elu;elu;elu;elu,ftrl,False,False,False,1.385654330253601,0.5060499906539917,False,1.4039661884307861,0.5002999901771545
elu;elu;elu;elu_ftrl_avg_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,elu;elu;elu;elu,ftrl,False,True,False,2.302583932876587,0.10119999945163727,False,2.302600383758545,0.09520000219345093
elu;elu;elu;elu_ftrl_max_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86,elu;elu;elu;elu,ftrl,False,False,False,0.9273630976676941,0.6823999881744385,False,1.0617600679397583,0.6299999952316284
elu;elu;elu;elu_ftrl_max_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,elu;elu;elu;elu,ftrl,False,True,False,2.302583932876587,0.10119999945163727,False,2.302600383758545,0.09520000219345093
elu;elu;elu;elu_ftrl_max_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86,elu;elu;elu;elu,ftrl,False,False,False,0.669192373752594,0.775950014591217,False,0.916879415512085,0.6937999725341797
elu;elu;elu;elu_ftrl_max_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,elu;elu;elu;elu,ftrl,False,True,False,2.302583932876587,0.10062500089406967,False,2.3025999069213867,0.09520000219345093
elu;elu;elu;elu_nadam_avg_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86,elu;elu;elu;elu,nadam,False,False,False,0.09240936487913132,0.9752500057220459,False,1.2281522750854492,0.7401000261306763
elu;elu;elu;elu_nadam_avg_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,elu;elu;elu;elu,nadam,False,True,False,0.735032320022583,0.7451000213623047,False,1.0622951984405518,0.6482999920845032
elu;elu;elu;elu_nadam_avg_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86,elu;elu;elu;elu,nadam,False,False,False,1.1048041582107544,0.6063249707221985,False,1.1056841611862183,0.6110000014305115
elu;elu;elu;elu_nadam_avg_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,elu;elu;elu;elu,nadam,False,True,False,0.4914652407169342,0.8318250179290771,False,1.1336588859558105,0.6610000133514404
elu;elu;elu;elu_nadam_max_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86,elu;elu;elu;elu,nadam,False,False,False,0.0023517038207501173,1.0,False,2.6935722827911377,0.6714000105857849
elu;elu;elu;elu_nadam_max_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,elu;elu;elu;elu,nadam,False,True,False,0.4644612669944763,0.8409000039100647,False,0.9764997363090515,0.699400007724762
elu;elu;elu;elu_nadam_max_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86,elu;elu;elu;elu,nadam,False,False,False,0.0017461096867918968,1.0,False,2.318964719772339,0.6847000122070312
elu;elu;elu;elu_nadam_max_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,elu;elu;elu;elu,nadam,False,True,False,0.25585442781448364,0.9179750084877014,False,1.072192907333374,0.70660001039505
elu;elu;elu;elu_rmsprop_avg_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86,elu;elu;elu;elu,rmsprop,False,False,False,0.06388546526432037,0.9791749715805054,False,2.4091715812683105,0.6955000162124634
elu;elu;elu;elu_rmsprop_avg_pool_2_0.001_categorical_crossentropy_500_600_86;86;86;86_norm,elu;elu;elu;elu,rmsprop,False,True,False,0.7220454216003418,0.7470750212669373,False,1.0613079071044922,0.6460000276565552
elu;elu;elu;elu_rmsprop_avg_pool_3_0.001_categorical_crossentropy_500_600_86;86;86;86,elu;elu;elu;elu,rmsprop,False,False,False,0.058404915034770966,0.9822999835014343,False,2.046013116836548,0.7357000112533569
